|morphs|origin
303|['어둡', 'ㄴ', '혼령', '들', '이여']|어두운 혼령들이여
304|['7', '데', 'ㅁ', '넣', '고', '기다리', '어야', '되', '는', '거', '아니', 'ㅁ']|7뎀 넣고 기다려야되는거 아님
305|['쿠', 'ㄹ', '하', '게', '나가', '자']|쿨하게 나가자
306|['이', '데', 'ㄱ', '에', '지히', '넣', '는', '거', 'ㄴ', '어떻', 'ㅁ']|이 덱에 지히 넣는건 어떰
307|['키', 'ㅇ', '가사']|킹가사
308|['마', '이', '라', '뽑', '으면', '되', 'ㅁ']|마이라 뽑으면 됨
309|['어둡', 'ㄴ', '혼령', '들이', '이', '어', '~', '~']|어두운 혼령들이여~~
310|['나오', '면', '지', '어야지']|나오면 져야지
311|['으', 'ㅄ', '어', '?']|읎어?
312|['나', '는', '야', '쿠', 'ㄹ', '하', 'ㄴ', '남자']|나는야 쿨한 남자
313|['저주', '를', '내리', '어라']|저주를 내려라
314|['네', 'ㅇ']|넹
315|['안', '쓰', 'ㅁ']|안씀
316|['저', 'ㄱ-', '-----', '폐']|적------폐
