|morphs|origin
270|['알리', 'ㅁ', '소리', '를', '줄이', '시', '어요']|알림소리를줄이세요
271|['복식호흡', '하', '아', '주', '시', 'ㅂ시오', 'ㅡㅡ']|복식호흡 해주십시오 ㅡㅡ
272|['잘', '들리', 'ㅁ', 'ㅋㅋㅋ']|잘들림 ㅋㅋㅋ
273|['알리', 'ㅁ', '이', '크', 'ㄴ', '것', 'ㄴ가']|알림이 큰건가
274|['그만', '좀', '건드리', '시', '어요']|그만 좀 건드리세요
275|['캐', 'ㅁ', '믹서', '로', '돌리', '어']|캠 믹서로 돌려
276|['바로', '들어오', '았', '다']|바로들어왔다
277|['그래서', '왜', '지각', '하', '엇', '다구요', '?']|그래서 왜 지각햇다구요?
278|['도', '네', '랑', '알리', 'ㅁ', '소리', '를', '줄', '이', '셈', '그럼']|도네랑 알림 소리를 줄이셈 그럼
279|['레오', '가', '마이크', '서', 'ㄴ', '씹', '어', '먹', '은', '거', '야', '?']|레오가 마이크선 씹어먹은거야?
280|['이정', '도면', '우리', '가', '키우', '어서', '들', '을', '게']|이정도면 우리가 키워서 들을게
281|['다르', 'ㄴ걸', '줄이', '죠']|다른걸 줄이죠
282|['알람', '소리', '만', '줄이', '면', '우리', '가', '키우', 'ㄹ게요']|알람 소리만 줄이면 우리가 키울게요
283|['최대', '로', '키우', '었', '는데', 'ㄷㄷ']|최대로 키웠는데 ㄷㄷ
284|['효', '니', '형', '너무', '보', '고', '싶', '었', '따', '이', '구']|효니형너무보고싶었따구
